fact,explanation,gen_time
"[2, 2, 25, 3, 30, 4, 0, 0, 4, 5, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 4, 30, 1, 3, 0, 4, 1, 30, 2, 1, 0, 3, 1, -3, 0, 1, 759]","[2, 2, 1, 2, 30, 10, 4, 0, 14, 2, 30, 4, 0, 0, 4, 0, 30, 2, 12, 0, 14, 0, 30, 4, 10, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 739, 59]",73.14520859718323
"[2, 3, 23, 0, 30, 9, 3, 0, 12, 0, 30, 6, 0, 0, 6, 0, 30, 3, 9, 0, 12, 0, 30, 12, 0, 0, 12, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 719]","[2, 2, 1, 1, 30, 4, 6, 0, 10, 2, 30, 8, 0, 0, 8, 0, 30, 0, 10, 0, 10, 0, 30, 7, 3, 0, 10, 0, 30, 2, 2, 0, 4, -3, 0, 1, 699, 59]",68.98207402229309
"[2, 0, 21, 4, 30, 2, 2, 0, 4, 1, 30, 1, 1, 0, 2, 0, 30, 0, 4, 0, 4, 4, 30, 4, 0, 0, 4, 1, 30, 0, 2, 0, 2, 1, -3, 0, 1, 639]","[2, 2, 1, 1, 30, 7, 5, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 7, 5, 0, 12, 0, 30, 12, 0, 0, 12, 0, 30, 0, 6, 0, 6, -3, 0, 1, 619, 59]",72.37381410598755
"[2, 0, 11, 0, 30, 2, 0, 0, 2, 5, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 3, 30, 2, 0, 0, 2, 0, 30, 0, 1, 0, 1, 1, -3, 0, 1, 339]","[2, 2, 1, 1, 30, 11, 3, 0, 14, 4, 30, 6, 4, 0, 10, 0, 30, 3, 11, 0, 14, 2, 30, 14, 0, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 319, 59]",73.39566898345947
"[2, 2, 25, 4, 30, 11, 0, 0, 11, 9, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 3, 30, 6, 5, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 3, 1, 1, 30, 8, 1, 0, 9, 7, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 4, 5, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",70.77975392341614
"[2, 0, 3, 0, 30, 4, 1, 0, 5, 6, 30, 2, 0, 0, 2, 0, 30, 1, 4, 0, 5, 7, 30, 5, 0, 0, 5, 0, 30, 1, 2, 0, 3, 0, 22, 0, 0, 99]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 0, 30, 2, 0, 0, 2, 0, 30, 3, 6, 0, 9, 0, 30, 3, 6, 0, 9, 2, 30, 2, 0, 0, 2, 22, 0, 0, 39, 59]",72.4228253364563
"[2, 2, 39, 0, 30, 3, 10, 0, 13, 0, 30, 8, 0, 0, 8, 0, 30, 4, 9, 0, 13, 0, 30, 3, 10, 0, 13, 27, 30, 6, 0, 0, 6, 1, -3, 0, 1, 1199]","[2, 3, 1, 5, 30, 5, 4, 0, 9, 13, 30, 2, 0, 0, 2, 0, 30, 1, 8, 0, 9, 3, 30, 5, 4, 0, 9, 0, 30, 2, 0, 0, 2, -3, 0, 1, 1179, 59]",80.60866594314575
"[2, 0, 25, 3, 30, 4, 0, 0, 4, 7, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 0, 30, 1, 3, 0, 4, 1, 30, 2, 1, 0, 3, 1, -3, 0, 1, 759]","[2, 2, 1, 2, 30, 11, 3, 0, 14, 4, 30, 4, 0, 0, 4, 0, 30, 2, 12, 0, 14, 1, 30, 3, 11, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 739, 59]",72.11978435516357
"[2, 0, 3, 0, 30, 4, 1, 0, 5, 6, 30, 2, 0, 0, 2, 0, 30, 1, 4, 0, 5, 7, 30, 5, 0, 0, 5, 0, 30, 1, 2, 0, 3, 0, 22, 0, 0, 99]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 0, 30, 2, 0, 0, 2, 0, 30, 3, 6, 0, 9, 5, 30, 4, 5, 0, 9, 2, 30, 2, 0, 0, 2, 22, 0, 0, 39, 59]",75.36838507652283
"[2, 4, 24, 4, 30, 5, 4, 0, 9, 0, 30, 2, 0, 0, 2, 0, 30, 1, 8, 0, 9, 1, 30, 5, 4, 0, 9, 1, 30, 2, 3, 0, 5, 1, -3, 0, 1, 739]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 8, 0, 0, 8, 0, 30, 3, 14, 0, 17, 0, 30, 17, 0, 0, 17, 0, 30, 3, 3, 0, 6, -3, 0, 1, 719, 59]",67.89378690719604
"[2, 0, 29, 2, 30, 11, 1, 0, 12, 3, 30, 0, 2, 0, 2, 0, 30, 6, 6, 0, 12, 1, 30, 8, 4, 0, 12, 2, 30, 3, 1, 0, 4, 1, -3, 0, 1, 899]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 4, 30, 2, 0, 0, 2, 0, 30, 4, 5, 0, 9, 1, 30, 6, 3, 0, 9, 0, 30, 0, 1, 0, 1, -3, 0, 1, 879, 59]",70.2302758693695
"[2, 1, 5, 7, 30, 9, 0, 0, 9, 3, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 2, 30, 6, 3, 0, 9, 0, 30, 2, 4, 0, 6, 0, 22, 0, 0, 179]","[2, 2, 1, 1, 30, 8, 1, 0, 9, 0, 30, 6, 0, 0, 6, 0, 30, 0, 9, 0, 9, 0, 30, 3, 6, 0, 9, 0, 30, 2, 2, 0, 4, 22, 0, 0, 159, 59]",72.41427564620972
"[2, 4, 7, 1, 30, 1, 2, 0, 3, 1, 30, 0, 0, 0, 0, 0, 30, 0, 3, 0, 3, 6, 30, 1, 2, 0, 3, 2, 30, 0, 0, 0, 0, 0, 22, 0, 0, 219]","[2, 2, 1, 1, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 0, 30, 3, 11, 0, 14, 1, 30, 11, 3, 0, 14, 0, 30, 1, 5, 0, 6, 22, 0, 0, 199, 59]",71.83724522590637
"[2, 2, 16, 3, 30, 3, 5, 0, 8, 0, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 12, 30, 8, 0, 0, 8, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 499]","[2, 4, 1, 1, 30, 11, 2, 0, 13, 6, 30, 4, 0, 0, 4, 0, 30, 3, 10, 0, 13, 8, 30, 13, 0, 0, 13, 0, 30, 2, 3, 0, 5, -3, 0, 1, 479, 59]",73.011483669281
"[2, 3, 27, 2, 30, 4, 0, 0, 4, 0, 30, 6, 0, 0, 6, 0, 30, 0, 4, 0, 4, 2, 30, 4, 0, 0, 4, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 819]","[2, 2, 1, 1, 30, 5, 8, 0, 13, 3, 30, 2, 0, 0, 2, 0, 30, 3, 10, 0, 13, 1, 30, 12, 1, 0, 13, 0, 30, 1, 1, 0, 2, -3, 0, 1, 799, 59]",70.45753264427185
"[2, 4, 23, 0, 30, 10, 2, 0, 12, 0, 30, 6, 0, 0, 6, 0, 30, 3, 9, 0, 12, 1, 30, 12, 0, 0, 12, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 719]","[2, 2, 1, 1, 30, 5, 5, 0, 10, 2, 30, 8, 0, 0, 8, 0, 30, 0, 10, 0, 10, 0, 30, 7, 3, 0, 10, 0, 30, 2, 2, 0, 4, -3, 0, 1, 699, 59]",70.62920832633972
"[2, 1, 15, 4, 30, 8, 0, 0, 8, 3, 30, 2, 0, 0, 2, 0, 30, 3, 5, 0, 8, 9, 30, 8, 0, 0, 8, 1, 30, 2, 2, 0, 4, 1, -3, 0, 1, 479]","[2, 3, 1, 1, 30, 5, 2, 0, 7, 2, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 0, 30, 5, 2, 0, 7, 0, 30, 1, 1, 0, 2, -3, 0, 1, 459, 59]",69.45692563056946
"[2, 1, 3, 2, 30, 10, 5, 0, 15, 0, 30, 9, 1, 0, 10, 0, 30, 2, 13, 0, 15, 3, 30, 15, 0, 0, 15, 0, 30, 2, 7, 0, 9, 0, 22, 0, 0, 119]","[2, 2, 1, 1, 30, 5, 5, 0, 10, 0, 30, 4, 0, 0, 4, 0, 30, 1, 9, 0, 10, 6, 30, 10, 0, 0, 10, 0, 30, 1, 3, 0, 4, 22, 0, 0, 99, 59]",69.74168634414673
"[2, 0, 39, 0, 30, 2, 2, 0, 4, 8, 30, 0, 0, 0, 0, 0, 30, 1, 3, 0, 4, 1, 30, 1, 3, 0, 4, 28, 30, 1, 0, 0, 1, 1, -3, 0, 1, 1179]","[2, 3, 1, 8, 30, 7, 3, 0, 10, 5, 30, 4, 0, 0, 4, 0, 30, 0, 10, 0, 10, 0, 30, 0, 10, 0, 10, 0, 30, 4, 0, 0, 4, -3, 0, 1, 1119, 59]",73.33835053443909
"[2, 4, 9, 0, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 0, 30, 3, 1, 0, 4, 0, 30, 2, 0, 0, 2, 0, 22, 0, 0, 279]","[2, 2, 1, 1, 30, 7, 7, 0, 14, 0, 30, 6, 2, 0, 8, 0, 30, 2, 12, 0, 14, 0, 30, 12, 2, 0, 14, 0, 30, 3, 4, 0, 7, 22, 0, 0, 259, 59]",69.40001249313354
"[2, 0, 37, 1, 30, 2, 3, 0, 5, 4, 30, 2, 0, 0, 2, 0, 30, 0, 5, 0, 5, 0, 30, 0, 5, 0, 5, 10, 30, 3, 0, 0, 3, 1, -3, 0, 1, 1119]","[2, 2, 1, 1, 30, 13, 3, 0, 16, 3, 30, 12, 0, 0, 12, 0, 30, 4, 12, 0, 16, 0, 30, 13, 3, 0, 16, 0, 30, 3, 6, 0, 9, -3, 0, 1, 1019, 59]",79.90974807739258
"[2, 0, 10, 2, 30, 9, 0, 0, 9, 3, 30, 6, 2, 0, 8, 0, 30, 3, 6, 0, 9, 3, 30, 9, 0, 0, 9, 0, 30, 1, 4, 0, 5, 1, -3, 0, 1, 319]","[2, 2, 1, 1, 30, 2, 7, 0, 9, 2, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 3, 6, 0, 9, 0, 30, 2, 1, 0, 3, 22, 0, 0, 279, 59]",64.57424449920654
"[2, 1, 31, 9, 30, 12, 0, 0, 12, 1, 30, 6, 2, 0, 8, 0, 30, 1, 11, 0, 12, 0, 30, 10, 2, 0, 12, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 959]","[2, 3, 1, 1, 30, 13, 1, 0, 14, 7, 30, 4, 4, 0, 8, 0, 30, 1, 13, 0, 14, 2, 30, 10, 4, 0, 14, 0, 30, 3, 3, 0, 6, -3, 0, 1, 919, 59]",72.90588140487671
"[2, 4, 25, 6, 30, 11, 0, 0, 11, 5, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 6, 30, 7, 4, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 1, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 4, 5, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",70.3593635559082
"[2, 4, 25, 4, 30, 4, 0, 0, 4, 1, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 0, 30, 3, 1, 0, 4, 1, 30, 2, 1, 0, 3, 1, -3, 0, 1, 759]","[2, 2, 1, 3, 30, 11, 3, 0, 14, 2, 30, 4, 0, 0, 4, 0, 30, 2, 12, 0, 14, 0, 30, 6, 8, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 739, 59]",66.91311955451965
"[2, 1, 3, 2, 30, 10, 5, 0, 15, 0, 30, 9, 1, 0, 10, 0, 30, 2, 13, 0, 15, 4, 30, 14, 1, 0, 15, 0, 30, 2, 7, 0, 9, 0, 22, 0, 0, 119]","[2, 2, 1, 1, 30, 5, 5, 0, 10, 0, 30, 4, 0, 0, 4, 0, 30, 1, 9, 0, 10, 2, 30, 10, 0, 0, 10, 0, 30, 1, 3, 0, 4, 22, 0, 0, 99, 59]",70.17674088478088
"[2, 4, 19, 0, 30, 3, 1, 0, 4, 3, 30, 4, 0, 0, 4, 0, 30, 0, 4, 0, 4, 0, 30, 3, 1, 0, 4, 0, 30, 0, 3, 0, 3, 1, -3, 0, 1, 579]","[2, 2, 1, 1, 30, 13, 0, 0, 13, 2, 30, 6, 0, 0, 6, 0, 30, 1, 12, 0, 13, 0, 30, 1, 12, 0, 13, 0, 30, 1, 5, 0, 6, -3, 0, 1, 559, 59]",68.43875932693481
"[2, 0, 11, 2, 30, 2, 0, 0, 2, 5, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 3, 30, 2, 0, 0, 2, 0, 30, 0, 1, 0, 1, 1, -3, 0, 1, 339]","[2, 2, 1, 1, 30, 14, 0, 0, 14, 0, 30, 6, 4, 0, 10, 0, 30, 3, 11, 0, 14, 0, 30, 9, 5, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 319, 59]",71.22555327415466
"[2, 0, 31, 6, 30, 12, 0, 0, 12, 1, 30, 6, 2, 0, 8, 0, 30, 1, 11, 0, 12, 4, 30, 10, 2, 0, 12, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 959]","[2, 3, 1, 1, 30, 13, 1, 0, 14, 9, 30, 4, 4, 0, 8, 0, 30, 1, 13, 0, 14, 0, 30, 10, 4, 0, 14, 0, 30, 3, 3, 0, 6, -3, 0, 1, 919, 59]",74.1244728565216
"[2, 2, 14, 0, 30, 3, 5, 0, 8, 8, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 8, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 3, 1, 1, 30, 13, 6, 0, 19, 0, 30, 4, 0, 0, 4, 0, 30, 1, 18, 0, 19, 2, 30, 13, 6, 0, 19, 0, 30, 2, 5, 0, 7, -3, 0, 1, 419, 59]",72.9664695262909
"[2, 1, 31, 8, 30, 12, 0, 0, 12, 1, 30, 6, 2, 0, 8, 0, 30, 1, 11, 0, 12, 7, 30, 10, 2, 0, 12, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 959]","[2, 2, 1, 1, 30, 15, 2, 0, 17, 2, 30, 2, 2, 0, 4, 0, 30, 6, 11, 0, 17, 2, 30, 6, 11, 0, 17, 0, 30, 3, 2, 0, 5, -3, 0, 1, 899, 59]",68.87681460380554
"[2, 4, 8, 2, 30, 5, 4, 0, 9, 0, 30, 4, 2, 0, 6, 0, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 0, 30, 3, 3, 0, 6, 0, 22, 0, 0, 259]","[2, 2, 1, 1, 30, 7, 10, 0, 17, 0, 30, 6, 0, 0, 6, 0, 30, 2, 15, 0, 17, 0, 30, 11, 6, 0, 17, 0, 30, 2, 1, 0, 3, 22, 0, 0, 239, 59]",70.93712019920349
"[2, 4, 25, 3, 30, 11, 0, 0, 11, 7, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 8, 30, 7, 4, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 6, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 1, 30, 5, 4, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",69.13927912712097
"[2, 1, 4, 0, 30, 6, 3, 0, 9, 2, 30, 2, 6, 0, 8, 0, 30, 1, 8, 0, 9, 2, 30, 7, 2, 0, 9, 1, 30, 5, 1, 0, 6, 0, 22, 0, 0, 139]","[2, 2, 1, 1, 30, 13, 7, 0, 20, 0, 30, 11, 1, 0, 12, 0, 30, 2, 18, 0, 20, 0, 30, 16, 4, 0, 20, 0, 30, 2, 8, 0, 10, 22, 0, 0, 119, 59]",63.32647395133972
"[2, 2, 28, 1, 30, 6, 1, 0, 7, 0, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",72.21772456169128
"[2, 4, 28, 1, 30, 6, 1, 0, 7, 0, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 1, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",63.708740234375
"[2, 0, 9, 0, 30, 1, 3, 0, 4, 5, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 0, 22, 0, 0, 279]","[2, 2, 1, 1, 30, 7, 7, 0, 14, 2, 30, 6, 2, 0, 8, 0, 30, 2, 12, 0, 14, 0, 30, 12, 2, 0, 14, 0, 30, 3, 4, 0, 7, 22, 0, 0, 259, 59]",67.35774874687195
"[2, 0, 25, 4, 30, 11, 0, 0, 11, 11, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 6, 30, 6, 5, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 2, 30, 11, 3, 0, 14, 2, 30, 4, 0, 0, 4, 0, 30, 2, 12, 0, 14, 0, 30, 3, 11, 0, 14, 0, 30, 2, 4, 0, 6, -3, 0, 1, 739, 59]",65.93235373497009
"[2, 0, 37, 1, 30, 2, 3, 0, 5, 5, 30, 2, 0, 0, 2, 0, 30, 0, 5, 0, 5, 0, 30, 0, 5, 0, 5, 10, 30, 3, 0, 0, 3, 1, -3, 0, 1, 1119]","[2, 2, 1, 1, 30, 13, 3, 0, 16, 0, 30, 12, 0, 0, 12, 0, 30, 4, 12, 0, 16, 0, 30, 11, 5, 0, 16, 0, 30, 2, 7, 0, 9, -3, 0, 1, 1019, 59]",69.8718740940094
"[2, 3, 11, 0, 30, 2, 0, 0, 2, 0, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 4, 30, 2, 0, 0, 2, 0, 30, 0, 1, 0, 1, 1, -3, 0, 1, 339]","[2, 2, 1, 1, 30, 13, 1, 0, 14, 2, 30, 6, 4, 0, 10, 0, 30, 3, 11, 0, 14, 0, 30, 7, 7, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 319, 59]",71.58627939224243
"[2, 3, 30, 5, 30, 8, 1, 0, 9, 5, 30, 2, 4, 0, 6, 0, 30, 1, 8, 0, 9, 2, 30, 7, 2, 0, 9, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 919]","[2, 2, 1, 1, 30, 15, 2, 0, 17, 2, 30, 2, 2, 0, 4, 0, 30, 6, 11, 0, 17, 1, 30, 10, 7, 0, 17, 0, 30, 2, 3, 0, 5, -3, 0, 1, 899, 59]",69.24596810340881
"[2, 2, 14, 0, 30, 4, 4, 0, 8, 5, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 7, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 2, 1, 1, 30, 11, 8, 0, 19, 4, 30, 4, 0, 0, 4, 0, 30, 1, 18, 0, 19, 1, 30, 11, 8, 0, 19, 0, 30, 3, 4, 0, 7, -3, 0, 1, 419, 59]",73.76121068000793
"[2, 3, 8, 2, 30, 5, 4, 0, 9, 0, 30, 4, 2, 0, 6, 0, 30, 2, 7, 0, 9, 4, 30, 9, 0, 0, 9, 0, 30, 3, 3, 0, 6, 0, 22, 0, 0, 259]","[2, 2, 1, 1, 30, 6, 11, 0, 17, 2, 30, 6, 0, 0, 6, 0, 30, 2, 15, 0, 17, 1, 30, 13, 4, 0, 17, 0, 30, 2, 1, 0, 3, 22, 0, 0, 239, 59]",66.54527544975281
"[2, 1, 5, 9, 30, 9, 0, 0, 9, 2, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 2, 30, 7, 2, 0, 9, 0, 30, 2, 4, 0, 6, 0, 22, 0, 0, 179]","[2, 2, 1, 1, 30, 8, 1, 0, 9, 5, 30, 6, 0, 0, 6, 0, 30, 0, 9, 0, 9, 0, 30, 5, 4, 0, 9, 0, 30, 2, 2, 0, 4, 22, 0, 0, 159, 59]",70.17126107215881
"[2, 2, 15, 5, 30, 8, 0, 0, 8, 2, 30, 2, 0, 0, 2, 0, 30, 3, 5, 0, 8, 6, 30, 8, 0, 0, 8, 1, 30, 2, 2, 0, 4, 1, -3, 0, 1, 479]","[2, 2, 1, 1, 30, 6, 1, 0, 7, 5, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 0, 30, 7, 0, 0, 7, 0, 30, 1, 1, 0, 2, -3, 0, 1, 459, 59]",71.4171974658966
"[2, 0, 4, 0, 30, 6, 3, 0, 9, 4, 30, 2, 6, 0, 8, 0, 30, 1, 8, 0, 9, 0, 30, 5, 4, 0, 9, 1, 30, 5, 1, 0, 6, 0, 22, 0, 0, 139]","[2, 2, 1, 1, 30, 14, 6, 0, 20, 0, 30, 11, 1, 0, 12, 0, 30, 2, 18, 0, 20, 1, 30, 15, 5, 0, 20, 0, 30, 2, 8, 0, 10, 22, 0, 0, 119, 59]",70.22238564491272
"[2, 1, 27, 2, 30, 3, 1, 0, 4, 1, 30, 6, 0, 0, 6, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 819]","[2, 2, 1, 3, 30, 16, 0, 0, 16, 5, 30, 6, 0, 0, 6, 0, 30, 2, 14, 0, 16, 3, 30, 12, 4, 0, 16, 0, 30, 3, 3, 0, 6, -3, 0, 1, 779, 59]",71.4303126335144
"[2, 2, 28, 1, 30, 6, 1, 0, 7, 1, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 8, 9, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 12, 5, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",71.83789420127869
