fact,explanation,gen_time
"[2, 0, 13, 3, 30, 5, 0, 0, 5, 12, 30, 0, 0, 0, 0, 1, 30, 0, 5, 0, 5, 2, 30, 3, 2, 0, 5, 0, 30, 2, 0, 0, 2, 1, -3, 0, 1, 399]","[2, 2, 1, 1, 30, 10, 4, 0, 14, 0, 30, 5, 1, 0, 6, 0, 30, 2, 12, 0, 14, 0, 30, 6, 8, 0, 14, 0, 30, 3, 1, 0, 4, -3, 0, 1, 379, 59]",35.71330738067627
"[2, 3, 15, 1, 30, 2, 0, 0, 2, 6, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 6, 30, 2, 0, 0, 2, 0, 30, 1, 0, 0, 1, 1, -3, 0, 1, 459]","[2, 3, 1, 1, 30, 4, 3, 0, 7, 2, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 3, 30, 7, 0, 0, 7, 0, 30, 1, 1, 0, 2, -3, 0, 1, 459, 59]",34.49980545043945
"[2, 2, 18, 3, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 0, 30, 1, 7, 0, 8, 0, 30, 3, 5, 0, 8, 0, 30, 1, 4, 0, 5, 1, -3, 0, 1, 559]","[2, 2, 1, 1, 30, 12, 1, 0, 13, 2, 30, 6, 0, 0, 6, 0, 30, 1, 12, 0, 13, 0, 30, 3, 10, 0, 13, 0, 30, 1, 5, 0, 6, -3, 0, 1, 559, 59]",32.83253216743469
"[2, 3, 22, 0, 30, 2, 5, 0, 7, 0, 30, 2, 2, 0, 4, 0, 30, 3, 4, 0, 7, 5, 30, 7, 0, 0, 7, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 679]","[2, 2, 1, 1, 30, 3, 9, 0, 12, 2, 30, 4, 2, 0, 6, 0, 30, 3, 9, 0, 12, 0, 30, 12, 0, 0, 12, 0, 30, 3, 1, 0, 4, -3, 0, 1, 679, 59]",35.072858810424805
"[2, 1, 21, 3, 30, 2, 2, 0, 4, 0, 30, 1, 1, 0, 2, 0, 30, 0, 4, 0, 4, 7, 30, 4, 0, 0, 4, 1, 30, 0, 2, 0, 2, 1, -3, 0, 1, 639]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 2, 30, 3, 1, 0, 4, 0, 30, 0, 9, 0, 9, 2, 30, 9, 0, 0, 9, 0, 30, 0, 3, 0, 3, -3, 0, 1, 639, 59]",35.294718742370605
"[2, 1, 29, 3, 30, 3, 1, 0, 4, 2, 30, 0, 0, 0, 0, 1, 30, 3, 1, 0, 4, 0, 30, 0, 4, 0, 4, 1, 30, 0, 0, 0, 0, 1, -3, 0, 1, 879]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 0, 30, 2, 0, 0, 2, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 0, 1, 0, 1, -3, 0, 1, 879, 59]",35.065210819244385
"[2, 1, 20, 1, 30, 7, 0, 0, 7, 4, 30, 2, 0, 0, 2, 1, 30, 5, 2, 0, 7, 12, 30, 7, 0, 0, 7, 0, 30, 0, 5, 0, 5, 1, -3, 0, 1, 619]","[2, 2, 1, 1, 30, 9, 3, 0, 12, 6, 30, 4, 0, 0, 4, 0, 30, 6, 6, 0, 12, 9, 30, 12, 0, 0, 12, 0, 30, 0, 6, 0, 6, -3, 0, 1, 619, 59]",34.20485830307007
"[2, 0, 26, 0, 30, 6, 2, 0, 8, 12, 30, 0, 0, 0, 0, 0, 30, 3, 5, 0, 8, 4, 30, 8, 0, 0, 8, 0, 30, 1, 0, 0, 1, 1, -3, 0, 1, 799]","[2, 2, 1, 2, 30, 16, 0, 0, 16, 5, 30, 6, 0, 0, 6, 0, 30, 2, 14, 0, 16, 0, 30, 10, 6, 0, 16, 0, 30, 3, 3, 0, 6, -3, 0, 1, 779, 59]",35.954754114151
"[2, 0, 19, 0, 30, 12, 1, 0, 13, 8, 30, 8, 0, 0, 8, 1, 30, 2, 11, 0, 13, 0, 30, 8, 5, 0, 13, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 599]","[2, 2, 1, 1, 30, 5, 4, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 0, 9, 0, 9, 2, 30, 7, 2, 0, 9, 0, 30, 0, 4, 0, 4, -3, 0, 1, 579, 59]",33.32163143157959
"[2, 1, 23, 0, 30, 3, 2, 0, 5, 1, 30, 6, 0, 0, 6, 0, 30, 0, 5, 0, 5, 3, 30, 5, 0, 0, 5, 0, 30, 2, 1, 0, 3, 1, -3, 0, 1, 699]","[2, 2, 1, 1, 30, 4, 6, 0, 10, 3, 30, 8, 0, 0, 8, 0, 30, 0, 10, 0, 10, 0, 30, 8, 2, 0, 10, 0, 30, 2, 2, 0, 4, -3, 0, 1, 699, 59]",35.920172691345215
"[2, 4, 7, 2, 30, 1, 2, 0, 3, 1, 30, 0, 0, 0, 0, 0, 30, 0, 3, 0, 3, 3, 30, 2, 1, 0, 3, 2, 30, 0, 0, 0, 0, 0, 22, 0, 0, 219]","[2, 2, 1, 1, 30, 4, 4, 0, 8, 0, 30, 2, 0, 0, 2, 0, 30, 2, 6, 0, 8, 1, 30, 7, 1, 0, 8, 0, 30, 0, 1, 0, 1, 22, 0, 0, 219, 59]",33.737770080566406
"[2, 2, 29, 3, 30, 11, 1, 0, 12, 0, 30, 0, 2, 0, 2, 0, 30, 6, 6, 0, 12, 0, 30, 9, 3, 0, 12, 2, 30, 3, 1, 0, 4, 1, -3, 0, 1, 899]","[2, 2, 1, 1, 30, 15, 2, 0, 17, 2, 30, 2, 2, 0, 4, 0, 30, 6, 11, 0, 17, 0, 30, 9, 8, 0, 17, 0, 30, 3, 2, 0, 5, -3, 0, 1, 899, 59]",35.359771966934204
"[2, 2, 25, 4, 30, 4, 0, 0, 4, 5, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 2, 30, 2, 2, 0, 4, 1, 30, 2, 1, 0, 3, 1, -3, 0, 1, 759]","[2, 3, 1, 1, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 6, 3, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",36.38002872467041
"[2, 3, 27, 0, 30, 8, 4, 0, 12, 0, 30, 13, 1, 0, 14, 0, 30, 2, 10, 0, 12, 1, 30, 12, 0, 0, 12, 0, 30, 4, 5, 0, 9, 1, -3, 0, 1, 839]","[2, 2, 1, 1, 30, 9, 8, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 13, 4, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",33.20492076873779
"[2, 4, 12, 1, 30, 9, 0, 0, 9, 0, 30, 2, 2, 0, 4, 0, 30, 2, 7, 0, 9, 1, 30, 5, 4, 0, 9, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 379]","[2, 2, 1, 1, 30, 11, 3, 0, 14, 0, 30, 4, 2, 0, 6, 0, 30, 2, 12, 0, 14, 0, 30, 7, 7, 0, 14, 0, 30, 3, 1, 0, 4, -3, 0, 1, 379, 59]",35.38367199897766
"[2, 3, 21, 1, 30, 9, 2, 0, 11, 4, 30, 1, 1, 0, 2, 0, 30, 1, 10, 0, 11, 3, 30, 11, 0, 0, 11, 3, 30, 1, 2, 0, 3, 1, -3, 0, 1, 659]","[2, 2, 1, 1, 30, 11, 5, 0, 16, 0, 30, 3, 1, 0, 4, 0, 30, 1, 15, 0, 16, 3, 30, 16, 0, 0, 16, 0, 30, 1, 3, 0, 4, -3, 0, 1, 659, 59]",35.69382119178772
"[2, 0, 22, 0, 30, 2, 5, 0, 7, 3, 30, 3, 1, 0, 4, 0, 30, 3, 4, 0, 7, 4, 30, 7, 0, 0, 7, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 679]","[2, 2, 1, 1, 30, 11, 5, 0, 16, 0, 30, 3, 1, 0, 4, 0, 30, 1, 15, 0, 16, 0, 30, 16, 0, 0, 16, 0, 30, 1, 3, 0, 4, -3, 0, 1, 659, 59]",34.77771282196045
"[2, 1, 28, 1, 30, 6, 1, 0, 7, 3, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 8, 4, 0, 12, 0, 30, 2, 0, 0, 2, 0, 30, 0, 12, 0, 12, 0, 30, 8, 4, 0, 12, 0, 30, 0, 7, 0, 7, -3, 0, 1, 859, 59]",39.12044382095337
"[2, 2, 17, 4, 30, 4, 0, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 0, 4, 0, 4, 4, 30, 4, 0, 0, 4, 0, 30, 1, 2, 0, 3, 1, -3, 0, 1, 519]","[2, 2, 1, 1, 30, 9, 0, 0, 9, 0, 30, 4, 2, 0, 6, 0, 30, 0, 9, 0, 9, 0, 30, 8, 1, 0, 9, 0, 30, 1, 3, 0, 4, -3, 0, 1, 519, 59]",34.413585901260376
"[2, 0, 14, 0, 30, 5, 3, 0, 8, 8, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 9, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 2, 1, 1, 30, 13, 6, 0, 19, 2, 30, 4, 0, 0, 4, 0, 30, 1, 18, 0, 19, 0, 30, 10, 9, 0, 19, 0, 30, 2, 5, 0, 7, -3, 0, 1, 419, 59]",32.816643714904785
"[2, 1, 23, 0, 30, 4, 1, 0, 5, 1, 30, 6, 0, 0, 6, 0, 30, 0, 5, 0, 5, 2, 30, 5, 0, 0, 5, 0, 30, 2, 1, 0, 3, 1, -3, 0, 1, 699]","[2, 2, 1, 1, 30, 5, 5, 0, 10, 3, 30, 8, 0, 0, 8, 0, 30, 0, 10, 0, 10, 2, 30, 7, 3, 0, 10, 0, 30, 2, 2, 0, 4, -3, 0, 1, 699, 59]",38.442219972610474
"[2, 1, 31, 9, 30, 12, 0, 0, 12, 1, 30, 6, 2, 0, 8, 0, 30, 1, 11, 0, 12, 2, 30, 10, 2, 0, 12, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 959]","[2, 2, 1, 3, 30, 10, 0, 0, 10, 2, 30, 4, 0, 0, 4, 0, 30, 0, 10, 0, 10, 1, 30, 5, 5, 0, 10, 0, 30, 1, 2, 0, 3, -3, 0, 1, 939, 59]",40.84359931945801
"[2, 3, 9, 0, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 1, 30, 3, 1, 0, 4, 0, 30, 2, 0, 0, 2, 0, 22, 0, 0, 279]","[2, 2, 1, 1, 30, 3, 6, 0, 9, 2, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 4, 5, 0, 9, 0, 30, 2, 1, 0, 3, 22, 0, 0, 279, 59]",35.035311460494995
"[2, 3, 23, 0, 30, 3, 2, 0, 5, 0, 30, 6, 0, 0, 6, 0, 30, 0, 5, 0, 5, 1, 30, 5, 0, 0, 5, 0, 30, 2, 1, 0, 3, 1, -3, 0, 1, 699]","[2, 2, 1, 1, 30, 4, 6, 0, 10, 2, 30, 8, 0, 0, 8, 0, 30, 0, 10, 0, 10, 0, 30, 6, 4, 0, 10, 0, 30, 2, 2, 0, 4, -3, 0, 1, 699, 59]",34.87073254585266
"[2, 0, 39, 0, 30, 2, 2, 0, 4, 9, 30, 0, 0, 0, 0, 0, 30, 1, 3, 0, 4, 1, 30, 1, 3, 0, 4, 25, 30, 1, 0, 0, 1, 1, -3, 0, 1, 1179]","[2, 2, 1, 1, 30, 5, 10, 0, 15, 0, 30, 4, 0, 0, 4, 0, 30, 1, 14, 0, 15, 5, 30, 3, 12, 0, 15, 0, 30, 5, 0, 0, 5, -3, 0, 1, 1159, 59]",34.035788774490356
"[2, 2, 40, 0, 30, 2, 7, 0, 9, 8, 30, 0, 0, 0, 0, 0, 30, 2, 7, 0, 9, 0, 30, 2, 7, 0, 9, 28, 30, 4, 0, 0, 4, 1, -3, 0, 1, 1219]","[2, 3, 1, 5, 30, 5, 9, 0, 14, 9, 30, 2, 0, 0, 2, 0, 30, 2, 12, 0, 14, 3, 30, 5, 9, 0, 14, 6, 30, 5, 0, 0, 5, -3, 0, 1, 1219, 59]",34.212692975997925
"[2, 4, 16, 3, 30, 6, 2, 0, 8, 0, 30, 3, 1, 0, 4, 0, 30, 0, 8, 0, 8, 5, 30, 8, 0, 0, 8, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 499]","[2, 2, 1, 1, 30, 10, 3, 0, 13, 2, 30, 5, 1, 0, 6, 0, 30, 0, 13, 0, 13, 2, 30, 13, 0, 0, 13, 0, 30, 3, 1, 0, 4, -3, 0, 1, 499, 59]",34.63671946525574
"[2, 4, 22, 0, 30, 2, 5, 0, 7, 0, 30, 2, 2, 0, 4, 0, 30, 3, 4, 0, 7, 6, 30, 7, 0, 0, 7, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 679]","[2, 2, 1, 1, 30, 3, 9, 0, 12, 0, 30, 4, 2, 0, 6, 0, 30, 3, 9, 0, 12, 3, 30, 12, 0, 0, 12, 0, 30, 3, 1, 0, 4, -3, 0, 1, 679, 59]",34.17843985557556
"[2, 2, 7, 0, 30, 5, 7, 0, 12, 0, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 1, 30, 11, 1, 0, 12, 1, 30, 2, 0, 0, 2, 0, 22, 0, 0, 239]","[2, 2, 1, 1, 30, 6, 11, 0, 17, 2, 30, 6, 0, 0, 6, 0, 30, 2, 15, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 3, 0, 0, 3, 22, 0, 0, 239, 59]",32.21444773674011
"[2, 4, 12, 0, 30, 9, 0, 0, 9, 0, 30, 3, 1, 0, 4, 0, 30, 2, 7, 0, 9, 1, 30, 5, 4, 0, 9, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 379]","[2, 2, 1, 1, 30, 10, 4, 0, 14, 0, 30, 5, 1, 0, 6, 0, 30, 2, 12, 0, 14, 0, 30, 7, 7, 0, 14, 0, 30, 3, 1, 0, 4, -3, 0, 1, 379, 59]",33.78303599357605
"[2, 4, 19, 0, 30, 4, 0, 0, 4, 3, 30, 4, 0, 0, 4, 0, 30, 0, 4, 0, 4, 2, 30, 1, 3, 0, 4, 0, 30, 0, 3, 0, 3, 1, -3, 0, 1, 579]","[2, 2, 1, 1, 30, 5, 4, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 0, 9, 0, 9, 3, 30, 5, 4, 0, 9, 0, 30, 0, 4, 0, 4, -3, 0, 1, 579, 59]",34.3859977722168
"[2, 1, 21, 3, 30, 2, 2, 0, 4, 0, 30, 1, 1, 0, 2, 0, 30, 0, 4, 0, 4, 6, 30, 4, 0, 0, 4, 1, 30, 0, 2, 0, 2, 1, -3, 0, 1, 639]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 2, 30, 3, 1, 0, 4, 0, 30, 0, 9, 0, 9, 2, 30, 9, 0, 0, 9, 0, 30, 0, 3, 0, 3, -3, 0, 1, 639, 59]",36.04651141166687
"[2, 0, 25, 3, 30, 11, 0, 0, 11, 11, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 2, 30, 7, 4, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 2, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 3, 6, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",35.273122787475586
"[2, 3, 17, 3, 30, 4, 0, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 0, 30, 1, 2, 0, 3, 1, -3, 0, 1, 519]","[2, 2, 1, 1, 30, 8, 1, 0, 9, 2, 30, 4, 2, 0, 6, 0, 30, 0, 9, 0, 9, 0, 30, 7, 2, 0, 9, 0, 30, 1, 3, 0, 4, -3, 0, 1, 519, 59]",33.17265057563782
"[2, 4, 11, 0, 30, 9, 3, 0, 12, 0, 30, 8, 2, 0, 10, 0, 30, 5, 7, 0, 12, 0, 30, 9, 3, 0, 12, 1, 30, 2, 7, 0, 9, 1, -3, 0, 1, 359]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 10, 2, 0, 12, 0, 30, 5, 12, 0, 17, 0, 30, 9, 8, 0, 17, 0, 30, 2, 8, 0, 10, -3, 0, 1, 359, 59]",32.56232571601868
"[2, 1, 23, 0, 30, 10, 2, 0, 12, 0, 30, 6, 0, 0, 6, 0, 30, 3, 9, 0, 12, 3, 30, 11, 1, 0, 12, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 719]","[2, 2, 1, 1, 30, 11, 6, 0, 17, 0, 30, 8, 0, 0, 8, 0, 30, 3, 14, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 3, 3, 0, 6, -3, 0, 1, 719, 59]",34.076228857040405
"[2, 3, 7, 0, 30, 4, 8, 0, 12, 0, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 4, 30, 10, 2, 0, 12, 1, 30, 2, 0, 0, 2, 0, 22, 0, 0, 239]","[2, 2, 1, 1, 30, 5, 12, 0, 17, 0, 30, 6, 0, 0, 6, 0, 30, 2, 15, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 2, 1, 0, 3, 22, 0, 0, 239, 59]",34.00635766983032
"[2, 0, 13, 1, 30, 5, 0, 0, 5, 12, 30, 0, 0, 0, 0, 1, 30, 0, 5, 0, 5, 0, 30, 1, 4, 0, 5, 0, 30, 2, 0, 0, 2, 1, -3, 0, 1, 399]","[2, 2, 1, 1, 30, 9, 5, 0, 14, 0, 30, 5, 1, 0, 6, 0, 30, 2, 12, 0, 14, 0, 30, 5, 9, 0, 14, 0, 30, 3, 1, 0, 4, -3, 0, 1, 379, 59]",31.850810527801514
"[2, 1, 3, 0, 30, 4, 1, 0, 5, 4, 30, 2, 0, 0, 2, 0, 30, 1, 4, 0, 5, 11, 30, 5, 0, 0, 5, 0, 30, 1, 2, 0, 3, 0, 22, 0, 0, 99]","[2, 2, 1, 1, 30, 5, 5, 0, 10, 0, 30, 4, 0, 0, 4, 0, 30, 1, 9, 0, 10, 12, 30, 10, 0, 0, 10, 0, 30, 1, 3, 0, 4, 22, 0, 0, 99, 59]",34.58895301818848
"[2, 3, 40, 0, 30, 2, 7, 0, 9, 6, 30, 0, 0, 0, 0, 0, 30, 2, 7, 0, 9, 0, 30, 2, 7, 0, 9, 25, 30, 4, 0, 0, 4, 1, -3, 0, 1, 1219]","[2, 3, 1, 5, 30, 5, 9, 0, 14, 8, 30, 2, 0, 0, 2, 0, 30, 2, 12, 0, 14, 3, 30, 5, 9, 0, 14, 0, 30, 5, 0, 0, 5, -3, 0, 1, 1219, 59]",37.662012815475464
"[2, 0, 3, 0, 30, 4, 1, 0, 5, 6, 30, 2, 0, 0, 2, 0, 30, 1, 4, 0, 5, 8, 30, 5, 0, 0, 5, 0, 30, 1, 2, 0, 3, 0, 22, 0, 0, 99]","[2, 2, 1, 1, 30, 6, 7, 0, 13, 0, 30, 6, 4, 0, 10, 0, 30, 0, 13, 0, 13, 9, 30, 13, 0, 0, 13, 0, 30, 4, 1, 0, 5, 22, 0, 0, 79, 59]",32.82099413871765
"[2, 2, 15, 0, 30, 8, 0, 0, 8, 2, 30, 2, 0, 0, 2, 0, 30, 3, 5, 0, 8, 12, 30, 8, 0, 0, 8, 1, 30, 2, 2, 0, 4, 1, -3, 0, 1, 479]","[2, 2, 1, 1, 30, 9, 4, 0, 13, 4, 30, 4, 0, 0, 4, 0, 30, 3, 10, 0, 13, 10, 30, 13, 0, 0, 13, 0, 30, 2, 3, 0, 5, -3, 0, 1, 479, 59]",34.87575387954712
